timestamp,sensor_id,value,unit
2025-06-10T00:32:45.863729,press_1,1005.7481599383711,hPa
2025-06-10T00:32:45.863729,light_1,64.38933316047584,lux
2025-06-10T00:32:50.881000,temp_1,23.505713641179767,°C
2025-06-10T00:32:50.881000,hum_1,48.56490653447625,%
2025-06-10T00:32:50.881000,press_1,1011.483788100213,hPa
2025-06-10T00:32:50.881000,light_1,125.5207394767371,lux
2025-06-10T00:32:55.887681,temp_1,22.87308721932234,°C
2025-06-10T00:32:55.887681,hum_1,42.745908978959356,%
2025-06-10T00:32:55.887681,press_1,1013.8160609346645,hPa
2025-06-10T00:32:55.887681,light_1,80.73754703195704,lux
2025-06-10T00:33:00.927816,temp_1,13.815954381611508,°C
2025-06-10T00:33:00.927816,hum_1,40.82075090381347,%
2025-06-10T00:33:00.927816,press_1,1013.9138322407574,hPa
2025-06-10T00:33:00.927816,light_1,93.05149986984094,lux
2025-06-10T00:33:05.953376,temp_1,20.571813246800943,°C
2025-06-10T00:33:05.953376,hum_1,44.657859884571295,%
2025-06-10T00:33:05.953376,press_1,1013.8435165571511,hPa
2025-06-10T00:33:05.953376,light_1,195.35443164885783,lux
2025-06-10T00:33:10.985911,temp_1,18.965500304269348,°C
2025-06-10T00:33:10.985911,hum_1,56.68884600605905,%
2025-06-10T00:33:10.985911,press_1,1008.3463323868514,hPa
2025-06-10T00:33:10.985911,light_1,187.91659323844715,lux
2025-06-10T00:33:15.993628,temp_1,26.802756249665773,°C
2025-06-10T00:33:15.993628,hum_1,47.10120813849399,%
2025-06-10T00:33:15.993628,press_1,1014.2231379306987,hPa
2025-06-10T00:33:15.993628,light_1,117.27979139517089,lux
2025-06-10T00:33:21.022591,temp_1,23.923134603007245,°C
timestamp,sensor_id,value,unit
2025-06-10T00:32:27.704073,temp_1,19.320677606755368,°C
2025-06-10T00:32:27.704073,hum_1,44.75902837038981,%
2025-06-10T00:32:27.704073,press_1,1017.1227416644471,hPa
2025-06-10T00:32:27.704073,light_1,109.8670031047386,lux
2025-06-10T00:32:32.709973,temp_1,26.711150702164336,°C
2025-06-10T00:32:32.709973,hum_1,54.276929147911005,%
2025-06-10T00:32:32.709973,press_1,1015.8562452952045,hPa
2025-06-10T00:32:32.709973,light_1,92.04645146379103,lux
2025-06-10T00:32:37.715414,temp_1,21.474336541367396,°C
2025-06-10T00:32:37.715414,hum_1,41.52624748247793,%
2025-06-10T00:32:37.715414,press_1,1012.1943617493692,hPa
2025-06-10T00:32:37.715414,light_1,124.50302756972962,lux
2025-06-10T00:32:42.721807,temp_1,20.09700537764522,°C
2025-06-10T00:32:42.721807,hum_1,54.79484235516186,%
2025-06-10T00:32:42.721807,press_1,1011.1624492723226,hPa
2025-06-10T00:32:42.721807,light_1,64.19945866666876,lux
2025-06-10T00:32:47.743060,temp_1,14.571476763311589,°C
2025-06-10T00:32:47.743060,hum_1,39.204157045934394,%
2025-06-10T00:32:47.743060,press_1,1011.6924733114479,hPa
2025-06-10T00:32:47.743060,light_1,74.18408205422485,lux
2025-06-10T00:32:52.788649,temp_1,16.891857320964835,°C
2025-06-10T00:32:52.788649,hum_1,43.1130420802339,%
2025-06-10T00:32:52.788649,press_1,1014.7841526721643,hPa
2025-06-10T00:32:52.788649,light_1,99.35409343624109,lux
2025-06-10T00:32:57.819269,temp_1,13.93078626476803,°C
2025-06-10T00:32:57.819269,hum_1,56.5659263575827,%
2025-06-10T00:32:57.819269,press_1,1011.8768409235171,hPa
2025-06-10T00:32:57.819269,light_1,172.0682359400697,lux
2025-06-10T00:33:02.836532,temp_1,16.83455600346943,°C
2025-06-10T00:33:02.836532,hum_1,37.857442609710105,%
2025-06-10T00:33:02.836532,press_1,1012.1514826514181,hPa
2025-06-10T00:33:02.836532,light_1,44.41927560964313,lux
2025-06-10T00:33:07.885280,temp_1,20.748600852445136,°C
2025-06-10T00:33:07.885280,hum_1,48.44009334771254,%
2025-06-10T00:33:07.885280,press_1,1015.9400498254246,hPa
2025-06-10T00:33:07.885280,light_1,145.32944844716047,lux
2025-06-10T00:33:12.930928,temp_1,27.972342928347093,°C
2025-06-10T00:33:12.930928,hum_1,40.78673839906196,%
2025-06-10T00:33:12.930928,press_1,1013.3943634412067,hPa
2025-06-10T00:33:12.930928,light_1,77.74915913382263,lux
2025-06-10T00:33:17.952122,temp_1,24.315598246288946,°C
2025-06-10T00:33:17.952122,hum_1,34.561962143501546,%
2025-06-10T00:33:17.952122,press_1,1008.4308515520039,hPa
2025-06-10T00:33:17.952122,light_1,94.05770247652649,lux
2025-06-10T00:33:22.993860,temp_1,15.522391627027341,°C
2025-06-10T00:33:22.993860,hum_1,40.39010436550105,%
2025-06-10T00:41:28.871394,temp_1,19.365295762870073,°C
2025-06-10T00:41:28.871394,hum_1,41.11514822673443,%
2025-06-10T00:41:28.871394,press_1,1013.3304734527557,hPa
2025-06-10T00:41:28.871394,light_1,31.31492050082481,lux
2025-06-10T00:55:22.248049,temp_1,10.424120631646177,°C
2025-06-10T00:55:22.248049,hum_1,50.71361166265265,%
2025-06-10T00:57:01.549017,temp_1,25.125537192915804,°C
2025-06-10T00:57:01.549017,hum_1,45.72279244319304,%
2025-06-10T00:57:01.549017,press_1,1014.1294118137399,hPa
2025-06-10T00:57:01.549017,light_1,134.16936309161133,lux
2025-06-10T00:57:06.573961,temp_1,21.118901855726776,°C
2025-06-10T00:57:06.573961,hum_1,49.00186307082686,%
2025-06-10T00:57:06.573961,press_1,1010.2127446672241,hPa
2025-06-10T00:57:06.573961,light_1,121.3430673733427,lux
2025-06-10T00:57:07.576928,temp_1,27.68306285716832,°C
2025-06-10T00:57:07.576928,hum_1,41.06618786252301,%
2025-06-10T00:57:07.576928,press_1,1015.8784089406622,hPa
2025-06-10T00:57:07.576928,light_1,131.01675314741283,lux
2025-06-10T00:57:08.580174,temp_1,17.890823295626575,°C
2025-06-10T00:57:08.580174,hum_1,50.5773499195091,%
2025-06-10T00:57:08.580174,press_1,1012.7257954537226,hPa
2025-06-10T00:57:08.580174,light_1,40.60470289970024,lux
2025-06-10T00:57:09.583732,temp_1,19.872953430273956,°C
2025-06-10T00:57:09.583732,hum_1,45.51796954003772,%
2025-06-10T00:57:09.583732,press_1,1011.0126919976958,hPa
2025-06-10T00:57:09.583732,light_1,121.78199253351062,lux
2025-06-10T00:57:10.586951,temp_1,24.608934583518124,°C
2025-06-10T00:57:10.586951,hum_1,48.76600007244779,%
2025-06-10T00:57:10.586951,press_1,1010.5271166014293,hPa
2025-06-10T00:57:10.586951,light_1,151.19844911157162,lux
2025-06-10T00:57:11.589851,temp_1,18.661541029464022,°C
2025-06-10T00:57:11.589851,hum_1,44.16242694550428,%
2025-06-10T00:57:11.589851,press_1,1015.2989120493561,hPa
2025-06-10T00:57:11.589851,light_1,133.70575312677084,lux
2025-06-10T00:57:12.592892,temp_1,17.488059028825198,°C
2025-06-10T00:57:12.592892,hum_1,49.51094367571109,%
2025-06-10T00:57:12.592892,press_1,1010.5254231901768,hPa
2025-06-10T00:57:12.592892,light_1,84.13043417311127,lux
2025-06-10T00:57:13.596377,temp_1,23.506193021783126,°C
2025-06-10T00:57:13.596377,hum_1,43.58867440973729,%
2025-06-10T00:57:13.596377,press_1,1015.5902001054355,hPa
2025-06-10T00:57:13.596377,light_1,55.54030442966024,lux
2025-06-10T00:57:14.599080,temp_1,24.77092075432065,°C
2025-06-10T00:57:14.599080,hum_1,44.164610661134724,%
2025-06-10T00:57:14.599080,press_1,1012.9549812389147,hPa
2025-06-10T00:57:14.599080,light_1,74.43496435051767,lux
2025-06-10T00:57:15.602661,temp_1,20.219352606963678,°C
2025-06-10T00:57:15.602661,hum_1,41.73730835283786,%
2025-06-10T00:57:15.602661,press_1,1006.949308695917,hPa
2025-06-10T00:57:15.602661,light_1,73.39379725729447,lux
2025-06-10T00:57:16.605635,temp_1,17.225859834914562,°C
2025-06-10T00:57:16.605635,hum_1,40.78168590269082,%
2025-06-10T00:57:16.605635,press_1,1011.0789572226961,hPa
2025-06-10T00:57:16.605635,light_1,127.30729161523857,lux
2025-06-10T00:57:17.611861,temp_1,26.573305044137527,°C
2025-06-10T00:57:17.611861,hum_1,45.996884864988566,%
2025-06-10T00:57:17.611861,press_1,1014.5447069452177,hPa
2025-06-10T00:57:17.611861,light_1,46.949650766730066,lux
2025-06-10T00:57:18.732798,temp_1,18.183448939906665,°C
2025-06-10T00:57:18.732798,hum_1,51.94593534085564,%
2025-06-10T00:57:18.732798,press_1,1015.5376591932733,hPa
2025-06-10T00:57:18.732798,light_1,192.68237258733456,lux
2025-06-10T00:57:19.735883,temp_1,17.07503272440631,°C
2025-06-10T00:57:19.735883,hum_1,47.60948970449917,%
2025-06-10T00:57:19.735883,press_1,1013.399730270405,hPa
2025-06-10T00:57:19.735883,light_1,23.658538131491937,lux
2025-06-10T00:57:20.739428,temp_1,22.048630645189068,°C
2025-06-10T00:57:20.739428,hum_1,47.18743709012342,%
2025-06-10T00:57:20.739428,press_1,1016.1625391878408,hPa
2025-06-10T00:57:20.739428,light_1,49.44170138870696,lux
2025-06-10T00:57:21.742564,temp_1,23.383832104339923,°C
2025-06-10T00:57:21.742564,hum_1,38.96317057085229,%
2025-06-10T00:57:21.742564,press_1,1016.1873724156826,hPa
2025-06-10T00:57:21.742564,light_1,52.31687941472007,lux
2025-06-10T00:57:22.746182,temp_1,25.387678080243013,°C
2025-06-10T00:57:22.746182,hum_1,40.950632421398254,%
2025-06-10T00:57:22.746182,press_1,1011.2740109458979,hPa
2025-06-10T00:57:22.746182,light_1,139.8612576602225,lux
2025-06-10T00:57:23.749067,temp_1,21.36217839665916,°C
2025-06-10T00:57:23.749067,hum_1,42.08802800916048,%
2025-06-10T00:57:23.749067,press_1,1012.8209231129363,hPa
2025-06-10T00:57:23.749067,light_1,154.96396831675258,lux
2025-06-10T00:57:24.752582,temp_1,22.197124678752107,°C
2025-06-10T00:57:24.752582,hum_1,44.30892398469094,%
2025-06-10T00:57:24.752582,press_1,1012.0665608863458,hPa
2025-06-10T00:57:24.752582,light_1,163.6199630924686,lux
2025-06-10T00:57:25.756072,temp_1,25.027996825786595,°C
2025-06-10T00:57:25.756072,hum_1,40.902811501636194,%
2025-06-10T00:57:25.756072,press_1,1011.7459905083364,hPa
2025-06-10T00:57:25.756072,light_1,161.55024418225645,lux
2025-06-10T00:57:26.759740,temp_1,10.287718193932395,°C
2025-06-10T00:57:26.759740,hum_1,45.03569215137236,%
2025-06-10T00:57:26.759740,press_1,1010.6575538955417,hPa
2025-06-10T00:57:26.759740,light_1,103.42567002958766,lux
2025-06-10T00:57:27.763111,temp_1,16.22846784424109,°C
2025-06-10T00:57:27.763111,hum_1,54.068118390033206,%
2025-06-10T00:57:27.763111,press_1,1010.4344382683762,hPa
2025-06-10T00:57:27.763111,light_1,129.10591951394952,lux
2025-06-10T00:57:28.766888,temp_1,13.05679560975197,°C
2025-06-10T00:57:28.766888,hum_1,48.14399000595586,%
2025-06-10T00:57:28.766888,press_1,1012.1625305413138,hPa
2025-06-10T00:57:28.766888,light_1,117.93370141158132,lux
2025-06-10T00:57:29.770122,temp_1,25.619501254042927,°C
2025-06-10T00:57:29.770122,hum_1,36.96271378537415,%
2025-06-10T00:57:29.770122,press_1,1013.6596561958124,hPa
2025-06-10T00:57:29.770122,light_1,71.06735854847011,lux
2025-06-10T00:57:30.773546,temp_1,21.29799045255687,°C
2025-06-10T00:57:30.773546,hum_1,42.606531550705775,%
2025-06-10T00:57:30.773546,press_1,1015.2607028109193,hPa
2025-06-10T00:57:30.773546,light_1,53.48509537074848,lux
2025-06-10T00:57:31.776847,temp_1,21.92989177019132,°C
2025-06-10T00:57:31.776847,hum_1,49.49451609782817,%
2025-06-10T00:57:31.776847,press_1,1010.7277410848675,hPa
2025-06-10T00:57:31.776847,light_1,106.26220292641213,lux
2025-06-10T00:57:32.780128,temp_1,27.657700860630623,°C
2025-06-10T00:57:32.780128,hum_1,55.34761966114385,%
2025-06-10T00:57:32.780128,press_1,1011.1839858401219,hPa
2025-06-10T00:57:32.780128,light_1,1.3898013455885803,lux
2025-06-10T00:57:33.783616,temp_1,26.817163384667754,°C
2025-06-10T00:57:33.783616,hum_1,37.50910285753382,%
2025-06-10T00:57:33.783616,press_1,1011.8168105840277,hPa
2025-06-10T00:57:33.783616,light_1,150.12412188454368,lux
2025-06-10T00:57:34.786903,temp_1,16.242138267961316,°C
2025-06-10T00:57:34.786903,hum_1,46.36483459514706,%
2025-06-10T00:57:34.786903,press_1,1012.4037824385784,hPa
2025-06-10T00:57:34.786903,light_1,75.36989435524488,lux
2025-06-10T00:57:35.790328,temp_1,22.437281743240845,°C
2025-06-10T00:57:35.790328,hum_1,45.19305978022557,%
2025-06-10T00:57:35.790328,press_1,1012.5051504496256,hPa
2025-06-10T00:57:35.790328,light_1,158.74914495573722,lux
2025-06-10T00:57:36.793723,temp_1,22.38893293673493,°C
2025-06-10T00:57:36.793723,hum_1,36.003883497948614,%
2025-06-10T00:57:36.793723,press_1,1011.96147650235,hPa
2025-06-10T00:57:36.793723,light_1,125.36280824325843,lux
2025-06-10T00:57:37.796955,temp_1,26.009467309832065,°C
2025-06-10T00:57:37.796955,hum_1,48.19812042145724,%
2025-06-10T00:57:37.796955,press_1,1014.0793109256332,hPa
2025-06-10T00:57:37.796955,light_1,98.31879351747455,lux
2025-06-10T00:57:38.800804,temp_1,24.664944136032265,°C
2025-06-10T00:57:38.800804,hum_1,43.71247344532465,%
2025-06-10T00:57:38.800804,press_1,1013.8541954753268,hPa
2025-06-10T00:57:38.800804,light_1,169.19271550502646,lux
2025-06-10T00:57:39.804262,temp_1,23.19510910688495,°C
2025-06-10T00:57:39.804262,hum_1,47.56966442191359,%
2025-06-10T00:57:39.804262,press_1,1009.343468000874,hPa
2025-06-10T00:57:39.804262,light_1,69.0370405739685,lux
2025-06-10T00:57:40.808442,temp_1,19.307752125578375,°C
2025-06-10T00:57:40.808442,hum_1,44.61829609721216,%
2025-06-10T00:57:40.808442,press_1,1010.1055668938698,hPa
2025-06-10T00:57:40.808442,light_1,24.107995621778173,lux
2025-06-10T00:57:41.811652,temp_1,24.315631726971073,°C
2025-06-10T00:57:41.811652,hum_1,41.63040149845375,%
2025-06-10T00:57:41.811652,press_1,1009.0659360188985,hPa
2025-06-10T00:57:41.811652,light_1,100.31809279630914,lux
2025-06-10T00:57:42.814941,temp_1,28.391564749534524,°C
2025-06-10T00:57:42.814941,hum_1,41.30845721594119,%
2025-06-10T00:57:42.814941,press_1,1014.9630346585885,hPa
2025-06-10T00:57:42.814941,light_1,84.70242580225015,lux
2025-06-10T00:57:43.818496,temp_1,27.540858052080978,°C
2025-06-10T00:57:43.818496,hum_1,34.09564293367363,%
2025-06-10T00:57:43.818496,press_1,1008.669831528083,hPa
2025-06-10T00:57:43.818496,light_1,81.43370715098268,lux
2025-06-10T00:57:44.822263,temp_1,24.15322970943137,°C
2025-06-10T00:57:44.822263,hum_1,43.10868958983538,%
2025-06-10T00:57:44.822263,press_1,1011.4217937163296,hPa
2025-06-10T00:57:44.822263,light_1,141.80300476291876,lux
2025-06-10T00:57:45.825671,temp_1,16.93876233309845,°C
2025-06-10T00:57:45.825671,hum_1,43.39238280441736,%
2025-06-10T00:57:45.825671,press_1,1006.9578986231663,hPa
2025-06-10T00:57:45.825671,light_1,61.74933626828198,lux
2025-06-10T00:57:46.829047,temp_1,21.388705272916777,°C
2025-06-10T00:57:46.829047,hum_1,49.442008320856786,%
2025-06-10T00:57:46.829047,press_1,1012.1195820533393,hPa
2025-06-10T00:57:46.829047,light_1,21.935195826656454,lux
2025-06-10T00:57:47.832375,temp_1,18.358951227929797,°C
2025-06-10T00:57:47.832375,hum_1,39.60386906473009,%
2025-06-10T00:57:47.832375,press_1,1009.0880385937901,hPa
2025-06-10T00:57:47.832375,light_1,3.4343590420748598,lux
2025-06-10T00:57:48.835811,temp_1,28.96872084297013,°C
2025-06-10T00:57:48.835811,hum_1,39.18196011529471,%
2025-06-10T00:57:48.835811,press_1,1012.3167025189941,hPa
2025-06-10T00:57:48.835811,light_1,84.91967772735414,lux
2025-06-10T00:57:49.838734,temp_1,22.912129924385074,°C
2025-06-10T00:57:49.838734,hum_1,41.975671946189095,%
2025-06-10T00:57:49.838734,press_1,1008.9507835549266,hPa
2025-06-10T00:57:49.838734,light_1,44.80963974624355,lux
2025-06-10T00:57:50.841706,temp_1,18.739413149799304,°C
2025-06-10T00:57:50.841706,hum_1,43.67721228181988,%
2025-06-10T00:57:50.841706,press_1,1010.3436464187116,hPa
2025-06-10T00:57:50.841706,light_1,118.90275865694676,lux
2025-06-10T00:57:51.844717,temp_1,29.801071179794278,°C
2025-06-10T00:57:51.844717,hum_1,46.830136459853435,%
2025-06-10T00:57:51.844717,press_1,1008.5920389646776,hPa
2025-06-10T00:57:51.844717,light_1,10.802464373780921,lux
2025-06-10T00:57:52.848541,temp_1,26.291327345831128,°C
2025-06-10T00:57:52.848541,hum_1,45.01495949891817,%
2025-06-10T00:57:52.848541,press_1,1012.8410383683192,hPa
2025-06-10T00:57:52.848541,light_1,136.96515206423018,lux
2025-06-10T00:57:53.852159,temp_1,14.489670804062136,°C
2025-06-10T00:57:53.852159,hum_1,38.397780222437206,%
2025-06-10T00:57:53.852159,press_1,1011.092923739115,hPa
2025-06-10T00:57:53.852159,light_1,89.08315654606574,lux
2025-06-10T00:57:54.856025,temp_1,29.166536004499907,°C
2025-06-10T00:57:54.856025,hum_1,38.60489347916676,%
2025-06-10T00:57:54.856025,press_1,1009.9142702896655,hPa
2025-06-10T00:57:54.856025,light_1,137.50571427326372,lux
2025-06-10T00:57:55.868285,temp_1,13.098531064509183,°C
2025-06-10T00:57:55.868285,hum_1,48.121818284473875,%
2025-06-10T00:57:55.868285,press_1,1010.9043083547721,hPa
2025-06-10T00:57:55.868285,light_1,51.30360007657134,lux
2025-06-10T00:57:56.871484,temp_1,20.25016809650339,°C
2025-06-10T00:57:56.871484,hum_1,40.805285291110806,%
2025-06-10T00:57:56.871484,press_1,1010.142342332336,hPa
2025-06-10T00:57:56.871484,light_1,12.059662480543992,lux
2025-06-10T00:57:57.875075,temp_1,25.95134461278307,°C
2025-06-10T00:57:57.875075,hum_1,47.22851317290934,%
2025-06-10T00:57:57.875075,press_1,1009.3622935971581,hPa
2025-06-10T00:57:57.875075,light_1,83.16202164385493,lux
2025-06-10T00:57:58.878148,temp_1,24.183282949285957,°C
2025-06-10T00:57:58.878148,hum_1,38.204215367305814,%
2025-06-10T00:57:58.878148,press_1,1012.8731194067617,hPa
2025-06-10T00:57:58.878148,light_1,72.38300863747271,lux
2025-06-10T00:57:59.885121,temp_1,18.03158959476657,°C
2025-06-10T00:57:59.885121,hum_1,46.2797654650544,%
2025-06-10T00:57:59.885121,press_1,1011.3775312544295,hPa
2025-06-10T00:57:59.885121,light_1,19.27367625730642,lux
2025-06-10T00:58:00.888696,temp_1,10.587323912072995,°C
2025-06-10T00:58:00.888696,hum_1,40.19424250667594,%
2025-06-10T00:58:00.888696,press_1,1011.3665947205715,hPa
2025-06-10T00:58:00.888696,light_1,92.24138364339719,lux
2025-06-10T00:58:01.892469,temp_1,25.529017940742385,°C
2025-06-10T00:58:01.892469,hum_1,47.802537867715714,%
2025-06-10T00:58:01.892469,press_1,1008.7649714763703,hPa
2025-06-10T00:58:01.892469,light_1,95.20760006946459,lux
2025-06-10T00:58:02.895931,temp_1,21.047489577629847,°C
2025-06-10T00:58:02.895931,hum_1,44.84181124203627,%
2025-06-10T00:58:02.895931,press_1,1010.4534407853644,hPa
2025-06-10T00:58:02.895931,light_1,35.592337577982775,lux
2025-06-10T00:58:03.900136,temp_1,22.254692512683057,°C
2025-06-10T00:58:03.900136,hum_1,43.680154836293134,%
2025-06-10T00:58:03.900136,press_1,1009.3017555126027,hPa
2025-06-10T00:58:03.900136,light_1,64.13434196949119,lux
2025-06-10T00:58:04.903673,temp_1,17.831610192641758,°C
2025-06-10T00:58:04.903673,hum_1,45.13859481992261,%
2025-06-10T00:58:04.903673,press_1,1007.2969362183053,hPa
2025-06-10T00:58:04.903673,light_1,104.97880829158709,lux
2025-06-10T00:58:05.907873,temp_1,20.07853253944137,°C
2025-06-10T00:58:05.907873,hum_1,42.819716266428216,%
2025-06-10T00:58:05.907873,press_1,1010.9725458881841,hPa
2025-06-10T00:58:05.907873,light_1,98.94308296764946,lux
2025-06-10T00:58:06.911013,temp_1,19.26700248725144,°C
2025-06-10T00:58:06.911013,hum_1,34.00286567713712,%
2025-06-10T00:58:06.911013,press_1,1012.4859351606337,hPa
2025-06-10T00:58:06.911013,light_1,108.38556634834015,lux
2025-06-10T00:58:07.914270,temp_1,21.244932993148197,°C
2025-06-10T00:58:07.914270,hum_1,44.22214173663787,%
2025-06-10T00:58:07.914270,press_1,1009.2220663270016,hPa
2025-06-10T00:58:07.914270,light_1,104.14960295769599,lux
2025-06-10T00:58:08.917600,temp_1,15.371652929814157,°C
2025-06-10T00:58:08.917600,hum_1,54.67046505679096,%
2025-06-10T00:58:08.917600,press_1,1007.1290720518294,hPa
2025-06-10T00:58:08.917600,light_1,10.81773371245292,lux
2025-06-10T00:58:09.921076,temp_1,27.66447026999966,°C
2025-06-10T00:58:09.921076,hum_1,52.284971903150975,%
2025-06-10T00:58:09.921076,press_1,1008.8591659464659,hPa
2025-06-10T00:58:09.921076,light_1,176.26896425188653,lux
2025-06-10T00:58:10.924984,temp_1,16.343782166762164,°C
2025-06-10T00:58:10.924984,hum_1,40.65267782252996,%
2025-06-10T00:58:10.924984,press_1,1008.883313902705,hPa
2025-06-10T00:58:10.924984,light_1,40.35099964680666,lux
2025-06-10T00:58:11.929048,temp_1,19.609681409550603,°C
2025-06-10T00:58:11.929048,hum_1,40.0629876490524,%
2025-06-10T00:58:11.929048,press_1,1013.7953767230578,hPa
2025-06-10T00:58:11.929048,light_1,33.668336126042945,lux
2025-06-10T00:58:12.932844,temp_1,4.020149890981518,°C
2025-06-10T00:58:12.932844,hum_1,50.48796879273307,%
2025-06-10T00:58:12.932844,press_1,1013.1572181361702,hPa
2025-06-10T00:58:12.932844,light_1,41.91433370998781,lux
2025-06-10T00:58:13.936284,temp_1,13.807844116369745,°C
2025-06-10T00:58:13.936284,hum_1,44.5637309947776,%
2025-06-10T00:58:13.936284,press_1,1010.0630829932346,hPa
2025-06-10T00:58:13.936284,light_1,88.35321751795723,lux
2025-06-10T00:58:14.939684,temp_1,21.664110494013993,°C
2025-06-10T00:58:14.939684,hum_1,42.444270522885155,%
2025-06-10T00:58:14.939684,press_1,1008.9591553507495,hPa
2025-06-10T00:58:14.939684,light_1,47.79929457154708,lux
2025-06-10T00:58:15.943500,temp_1,15.739664359812041,°C
2025-06-10T00:58:15.943500,hum_1,38.96118584440958,%
2025-06-10T00:58:15.943500,press_1,1011.681086548578,hPa
2025-06-10T00:58:15.943500,light_1,154.54358573903028,lux
2025-06-10T00:58:16.946851,temp_1,24.554795597865787,°C
2025-06-10T00:58:16.946851,hum_1,54.85428292631292,%
2025-06-10T00:58:16.946851,press_1,1011.4930216480132,hPa
2025-06-10T00:58:16.946851,light_1,102.42626967213879,lux
2025-06-10T00:58:17.950163,temp_1,27.874393036599944,°C
2025-06-10T00:58:17.950163,hum_1,40.51727430635451,%
2025-06-10T00:58:17.950163,press_1,1010.336780606283,hPa
2025-06-10T00:58:17.950163,light_1,189.46087160393682,lux
2025-06-10T00:58:18.953828,temp_1,21.597129777190684,°C
2025-06-10T00:58:18.953828,hum_1,43.019321880009535,%
2025-06-10T00:58:18.953828,press_1,1010.133597005898,hPa
2025-06-10T00:58:18.953828,light_1,31.749136386151008,lux
2025-06-10T00:58:19.957266,temp_1,24.130249332440236,°C
2025-06-10T00:58:19.957266,hum_1,48.96218077113108,%
2025-06-10T00:58:19.957266,press_1,1010.6042629107999,hPa
2025-06-10T00:58:19.957266,light_1,66.13887317101455,lux
2025-06-10T00:58:20.961091,temp_1,13.351827042051442,°C
2025-06-10T00:58:20.961091,hum_1,45.599488027700325,%
2025-06-10T00:58:20.961091,press_1,1014.8517019835715,hPa
2025-06-10T00:58:20.961091,light_1,102.33748175328869,lux
2025-06-10T00:58:21.964665,temp_1,15.898827814868172,°C
2025-06-10T00:58:21.964665,hum_1,38.60037798780664,%
2025-06-10T00:58:21.964665,press_1,1010.6031297170478,hPa
2025-06-10T00:58:21.964665,light_1,192.470263993323,lux
2025-06-10T00:58:22.968037,temp_1,7.163010007981455,°C
2025-06-10T00:58:22.968037,hum_1,32.43565112673939,%
2025-06-10T00:58:22.968037,press_1,1011.8705970895962,hPa
2025-06-10T00:58:22.968037,light_1,118.4919697315332,lux
2025-06-10T00:58:23.971286,temp_1,13.149788296187882,°C
2025-06-10T00:58:23.971286,hum_1,48.23058302446235,%
